Target,Var_4,Var_5,Var_6,Var_7,Var_10,Var_12,Var_13,Var_16,Var_17,Var_18,Var_19,Var_20,Var_21,Var_22,Var_23,Var_24,Var_25,Var_26,Var_29,Var_30,Var_31,Var_32,Var_33,Var_34,Var_40,Var_41,Var_42,Var_46,Var_2_1,Var_2_2,Var_2_3,Var_2_4,Var_2_6,Var_2_8,Var_2_L,Var_2_U,Var_3_Y,Var_9_MISSING,Var_9_P,Var_9_R,Var_11_N,Var_11_Y,Var_14_N,Var_14_Y,Var_15_Y,Var_35_Y,Var_36_1,Var_36_2,Var_36_3,Var_36_4,Var_36_6,Var_36_8,Var_36_D,Var_36_L,Var_36_U,Var_36_X,Var_37_Y,Var_44_Y,Var_45_Y,Var_48_Y,Var_49_Y,Var_50_N,Var_50_Y
0,0.0,0,,0,75.0,4.0,0,,0.0,0,0,1.0,207.0,,1000,1000,13.0,19,,1500.0,0,0,,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3000.0,13,6.0,0,0.0,1.0,1,,0.0,0,1165,1.0,,,0,3000,,33,,,0,0,,16,,,,,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,,4,,82,0.0,14.0,0,,,2010,3995,1.0,107.0,3.0,5000,3200,16.0,83,,10000.0,1,0,,4,,,2.0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1250.0,1,,63,0.0,,0,,1650.0,320,0,3.0,1000.0,2.0,2500,1500,14.0,63,,1850.0,1,0,,0,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0.0,0,,97,0.0,3.0,0,0.0,5000.0,1800,1691,1.0,218.0,18.0,5400,5500,14.0,37,,,1,0,,2,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2000.0,0,,49,40.0,3.0,0,0.0,0.0,700,911,1.0,301.0,8.0,4500,2700,14.0,78,1000.0,,0,0,,8,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,8000.0,1,,149,0.0,11.0,0,,11300.0,955,0,1.0,,0.0,2000,1370,,75,,1370.0,0,0,,8,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,1,49.0,5,0.0,,2,0.0,2000.0,1000,0,5.0,401.0,0.0,2000,2500,9.0,5,,2500.0,0,0,,0,,,,,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.0,2,,46,191.0,1.0,0,,3000.0,669,3,4.0,1001.0,11.0,4663,5685,24.0,14,,5685.0,0,0,,2,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,0,,195,43.0,2.0,0,0.0,0.0,1133,258,1.0,1118.0,2.0,2000,5000,9.0,22,,5000.0,0,0,,9,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,,1,,9,0.0,36.0,0,,,0,0,1.0,,0.0,0,20000,28.0,102,,25000.0,0,0,,1,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,,5,,90,0.0,13.0,1,,,200,2045,,,2.0,0,1345,,31,,,2,0,0.0,14,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,45.0,0,0.0,11.0,0,0.0,,0,844,2.0,,,0,1462,,6,,,0,0,,7,,7.0,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3300.0,3,,24,0.0,0.0,0,0.0,0.0,130,0,5.0,808.0,1.0,3500,2500,14.0,69,,3500.0,0,0,,8,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,,2,,47,0.0,6.0,0,,,770,0,1.0,302.0,0.0,1500,2000,14.0,17,,2000.0,0,0,,2,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,2,48.0,89,0.0,13.0,0,0.0,3000.0,10807,0,1.0,,26.0,7000,4500,22.0,71,,,1,0,,6,,,,,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,11,,115,44.0,9.0,0,0.0,0.0,1651,4399,1.0,,13.0,4500,4500,8.0,113,1000.0,,1,0,,9,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,7500.0,2,,61,1892.0,32.0,0,0.0,8000.0,1039,0,1.0,410.0,1.0,2000,1608,32.0,62,1250.0,2500.0,0,0,,0,,9.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,5850.0,1,,175,30970.0,16.0,0,,6300.0,300,6,1.0,,0.0,5000,1300,,68,1000.0,,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,3,,23,92.0,1.0,0,0.0,0.0,520,0,1.0,104.0,0.0,1500,1610,14.0,20,500.0,2150.0,0,0,,3,,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,1250.0,6,52.0,80,0.0,,4,,3000.0,100,185,3.0,900.0,0.0,2500,2500,13.0,8,500.0,,0,0,,0,,,,,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0.0,1,48.0,76,0.0,0.0,0,,0.0,285,0,,,5.0,0,2183,,88,,,4,0,0.0,3,,,,5.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,,1,,217,0.0,6.0,0,,,4857,798,,,2.0,0,1361,,0,,,1,0,0.0,3,,,,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,2,,79,0.0,56.0,0,,5000.0,2330,0,1.0,,13.0,0,0,,47,,,2,0,,1,,,5.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,,0,58.0,40,0.0,0.0,0,0.0,,108,0,1.0,503.0,9.0,0,4630,36.0,84,,6150.0,0,0,,5,,,0.0,,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0,,0,75.0,11.0,0,0.0,0.0,0,2201,5.0,1005.0,,2000,2000,14.0,11,,,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5000.0,6,37.0,28,14.0,2.0,0,,7500.0,290,3016,4.0,505.0,0.0,6000,6000,14.0,53,3000.0,6000.0,0,0,,3,,3.0,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,0.0,0,,37,0.0,49.0,0,0.0,0.0,850,1133,,,6.0,0,0,36.0,97,,,2,0,,1,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,7,26.0,54,14.0,7.0,1,,0.0,1505,747,5.0,1105.0,12.0,2200,2200,8.0,59,250.0,2200.0,0,0,,2,,,,,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,1,2.0,0,14.0,,1,0.0,0.0,0,0,3.0,6.0,,1400,1600,20.0,83,600.0,1600.0,0,0,,0,,,,,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,1,,45,189.0,13.0,3,,0.0,0,0,1.0,701.0,3.0,2500,2500,5.0,7,,2500.0,0,0,,8,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1000.0,0,,95,14.0,12.0,0,,2500.0,880,230,5.0,,1.0,2100,3000,14.0,43,250.0,3000.0,1,0,,2,,15.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,7,30.0,78,0.0,1.0,0,,0.0,300,0,,,6.0,0,1451,16.0,122,,,4,0,,3,,,,3.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,0.0,0,,1,1.0,,9,,1300.0,1020,249,5.0,201.0,0.0,1728,1728,9.0,20,,1728.0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0.0,2,,192,326.0,13.0,0,,4000.0,3265,2248,1.0,21.0,0.0,3500,5057,36.0,19,4800.0,5057.0,1,82420,,5,,13.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,6,,42,529.0,9.0,0,0.0,2000.0,1082,4834,1.0,604.0,3.0,3000,3000,36.0,43,500.0,3000.0,0,0,,1,,10.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,680.0,8,38.0,78,0.0,1.0,1,0.0,0.0,390,0,1.0,,5.0,0,4000,,84,,,1,0,,8,,,,,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3000.0,0,,0,130.0,22.0,0,,0.0,0,0,1.0,,,0,1001,1.0,77,,,3,0,,2,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,2,,38,0.0,1.0,1,0.0,0.0,0,1933,1.0,312.0,0.0,3000,3000,14.0,40,800.0,3200.0,2,0,,5,,,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2000.0,1,22.0,29,23.0,6.0,0,4507.0,3000.0,1009,1220,1.0,303.0,5.0,1200,1300,36.0,29,1200.0,2500.0,0,0,,1,,7.0,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,5500.0,1,,127,22559.0,2.0,0,,6000.0,442,0,3.0,,0.0,0,2000,,70,,,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,,0,,40,2.0,15.0,0,0.0,,400,0,2.0,102.0,3.0,1000,1600,22.0,37,,1600.0,0,0,,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,320.0,0,,75,9.0,7.0,1,,0.0,1300,0,1.0,208.0,2.0,1700,1700,13.0,75,,,0,0,,2,,,,,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,3,5.0,36,0.0,11.0,1,,1250.0,0,0,1.0,,0.0,0,2000,,0,,,0,0,,1,,,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1000.0,0,,0,18.0,2.0,0,0.0,0.0,0,378,1.0,706.0,,3200,1958,12.0,77,750.0,3000.0,1,0,,0,,21.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,3500.0,1,,116,0.0,17.0,0,0.0,5500.0,435,0,,,0.0,0,4000,9.0,88,,,0,0,,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2000.0,0,,36,111.0,,0,0.0,2200.0,0,57,1.0,606.0,0.0,1400,2500,7.0,37,600.0,2500.0,1,0,,0,,24.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,4000.0,0,,106,1169.0,1.0,0,0.0,0.0,342,0,1.0,715.0,1.0,2215,3000,20.0,91,1000.0,4500.0,0,29150,,1,,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,,3,,108,0.0,4.0,2,,,90,883,1.0,,7.0,0,5000,36.0,0,,5500.0,0,0,,3,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,1,20.0,33,0.0,,0,0.0,1000.0,0,0,1.0,105.0,0.0,1700,1700,14.0,33,,1700.0,0,0,,0,,,,,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,,0,19.0,0,0.0,27.0,0,,0.0,0,0,,,,0,1221,13.0,0,,,0,0,,0,,,,,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2000.0,2,,8,96.0,8.0,0,,1000.0,240,0,1.0,101.0,0.0,3900,3142,14.0,9,,4000.0,0,0,,1,,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,,1,,55,0.0,,0,,,2855,0,1.0,109.0,0.0,1217,1400,16.0,48,,4500.0,1,0,,0,,,0.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,1,,99,191.0,23.0,0,0.0,2550.0,1225,4229,1.0,301.0,11.0,1400,1400,20.0,10,,3800.0,1,0,,3,,4.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,,1,28.0,0,0.0,15.0,0,,,0,0,,,,0,1429,1.0,0,,,0,0,,1,,,,,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4000.0,15,,60,5.0,1.0,0,0.0,0.0,0,2996,1.0,18.0,2.0,2572,3000,28.0,70,1500.0,3000.0,1,0,,30,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,,1,,0,0.0,4.0,0,0.0,,0,0,5.0,,,0,879,,4,,,0,0,,2,,4.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9800.0,7,14.0,91,1.0,3.0,4,,0.0,2000,361,2.0,500.0,3.0,3000,1800,12.0,70,,1800.0,1,0,,11,,,,,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,,4,31.0,0,0.0,,0,5171.0,,0,0,,,,0,1241,,114,,,5,0,,0,,,,,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,,6,,13,0.0,1.0,0,0.0,,7505,0,1.0,,0.0,0,1445,32.0,88,,,1,0,,12,,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.0,1,,114,85.0,11.0,1,0.0,8000.0,1086,3886,1.0,400.0,0.0,5800,5800,24.0,4,5000.0,6500.0,0,0,,2,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,3,,111,132.0,7.0,0,0.0,4700.0,500,613,1.0,407.0,5.0,1807,2156,25.0,112,1050.0,3500.0,0,0,,10,,8.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,5,11.0,0,0.0,5.0,1,15403.0,0.0,0,0,,,,0,1474,33.0,103,,,1,0,,2,,,,,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,7000.0,2,,79,7340.0,11.0,1,,10500.0,1619,0,5.0,410.0,0.0,5000,4253,35.0,0,0.0,4253.0,1,0,,4,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,500.0,5,,20,2.0,9.0,0,0.0,0.0,0,1725,1.0,,5.0,0,1200,,80,,,0,0,,15,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,2,,106,0.0,1.0,0,,0.0,16862,163,1.0,,0.0,0,5000,32.0,32,,5000.0,0,0,,9,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3000.0,0,,42,4890.0,53.0,0,0.0,4500.0,0,0,1.0,803.0,0.0,5000,3100,9.0,12,,3100.0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,,1,,59,0.0,32.0,0,0.0,,0,0,1.0,,0.0,1600,2000,,116,,2000.0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,,0,0.0,5.0,0,0.0,,0,0,5.0,207.0,,0,1603,14.0,0,,2000.0,0,0,,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,5,,179,0.0,1.0,2,0.0,,0,60,1.0,,2.0,0,1547,,3,,,0,0,,3,,3.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,,6,0.0,4.0,0,0.0,,1000,0,,,1.0,0,0,,29,,,0,0,,20,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,,0,0.0,8.0,0,,,0,1498,1.0,,,3000,4500,34.0,50,,4500.0,0,0,,7,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.0,1,,158,0.0,,3,,0.0,85181,560,1.0,,11.0,20000,35000,13.0,67,,35000.0,0,0,,0,,,,,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,,14,,0,0.0,3.0,1,948.0,,0,0,,,,0,812,,49,,,1,0,,5,,,,,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1500.0,3,,0,44.0,0.0,1,0.0,0.0,0,0,1.0,801.0,,1200,2500,36.0,8,1000.0,,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3500.0,1,,36,1.0,2.0,0,0.0,0.0,0,0,1.0,,0.0,1537,1850,,46,,1850.0,0,0,,10,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,450.0,5,,19,516.0,4.0,0,,0.0,0,1427,4.0,1100.0,2.0,5500,6000,24.0,10,,,0,0,,3,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,,2,,43,0.0,1.0,0,0.0,,150,0,,,6.0,0,0,,135,,,0,0,,8,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2200.0,1,,18,426.0,,0,0.0,4400.0,301,0,1.0,701.0,5.0,4000,1600,11.0,19,,3000.0,0,0,,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,,5,,5,0.0,20.0,0,0.0,,10,78,1.0,1100.0,0.0,0,4200,20.0,0,,4500.0,0,0,,0,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,2,2.0,84,205.0,12.0,0,,0.0,300,0,1.0,301.0,0.0,1752,1404,36.0,5,,3500.0,0,0,,5,,,,,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2500.0,0,,224,5.0,10.0,0,,0.0,4797,0,1.0,600.0,0.0,5000,2900,17.0,142,,4000.0,1,0,,4,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,,0,,0,0.0,3.0,0,0.0,,0,0,,,,0,0,,0,,,0,0,,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3000.0,5,,8,909.0,0.0,1,0.0,5000.0,4083,3,1.0,200.0,0.0,3673,3488,24.0,2,500.0,3488.0,0,0,,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,,3,16.0,0,0.0,13.0,0,4094.0,,0,0,,,,0,0,,119,,,3,0,,3,,,,,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,10,6.0,0,54.0,8.0,3,0.0,0.0,0,0,1.0,102.0,,1700,1700,20.0,24,,1700.0,1,0,,6,,,,,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0.0,8,,7,0.0,,5,2665.0,500.0,1765,493,1.0,104.0,0.0,1500,1500,38.0,120,,2000.0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,0.0,1,,241,7788.0,1.0,0,0.0,3000.0,1067,536,1.0,,20.0,10000,10000,14.0,62,1800.0,10000.0,0,0,,11,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1800.0,2,,0,12.0,5.0,0,0.0,0.0,0,0,2.0,10.0,,1650,1900,28.0,115,,2250.0,0,0,,2,,6.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,2,,189,7694.0,31.0,0,0.0,3200.0,1471,0,1.0,,1.0,8000,8000,,84,1000.0,10000.0,1,0,,2,,12.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,700.0,0,,82,4.0,0.0,0,,0.0,76,509,1.0,,0.0,886,1500,,0,,2500.0,2,0,,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,,12,,13,0.0,3.0,0,0.0,,991,0,3.0,617.0,2.0,0,2874,14.0,7,,,0,0,,2,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000.0,12,1.0,50,0.0,1.0,0,0.0,0.0,54,1018,1.0,507.0,0.0,3075,3075,9.0,62,,3075.0,0,0,,18,,,,,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0.0,5,,7,0.0,0.0,1,0.0,4500.0,750,8656,1.0,100.0,2.0,5000,4200,24.0,69,5000.0,4200.0,1,0,,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0.0,9,,0,0.0,3.0,3,0.0,0.0,0,242,5.0,,,1190,2500,2.0,48,,,0,0,,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,12800.0,0,,310,1601.0,1.0,0,0.0,0.0,9117,0,1.0,342.0,8.0,4800,4800,8.0,84,,4800.0,0,0,,5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1750.0,1,,97,359.0,2.0,0,0.0,0.0,520,797,2.0,,5.0,3200,3200,,51,300.0,4500.0,0,58705,,11,,3.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
